都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,種別,住所,方書,緯度,経度,口径,備考
222038,,静岡県,沼津市,消火栓,沼津市石川,,35.8.47.96,138.47.0.27,100,
222038,,静岡県,沼津市,消火栓,沼津市平沼,,35.8.42.2,138.47.8.54,100,
222038,,静岡県,沼津市,消火栓,沼津市石川６６８番,,35.8.43.75,138.46.50.71,100,
222038,,静岡県,沼津市,消火栓,沼津市平沼,,35.8.34.41,138.47.9.43,75,
222038,,静岡県,沼津市,消火栓,沼津市平沼,,35.8.32.24,138.47.7.92,250,
222038,,静岡県,沼津市,消火栓,沼津市平沼,,35.8.36.85,138.47.5.84,75,
222038,,静岡県,沼津市,消火栓,沼津市平沼,,35.8.34.13,138.47.4.41,75,
222038,,静岡県,沼津市,消火栓,沼津市平沼,,35.8.35.4,138.46.59.55,75,
222038,,静岡県,沼津市,消火栓,沼津市平沼,,35.8.37.09,138.46.59.52,250,
222038,,静岡県,沼津市,防火水槽,沼津市足高３７６番２号,,35.8.29.88,138.52.27.57,,
222038,,静岡県,沼津市,防火水槽,沼津市大岡（柏葉尾）,,35.8.7.665,138.53.10.32,,
222038,,静岡県,沼津市,防火水槽,沼津市大岡（北小林）,,35.8.3.57,138.53.1.78,,
222038,,静岡県,沼津市,消火栓,沼津市石川,,35.8.54.41,138.46.36.3,100,
222038,,静岡県,沼津市,消火栓,沼津市石川,,35.8.49.22,138.46.34.82,100,
222038,,静岡県,沼津市,消火栓,沼津市石川,,35.8.46.92,138.46.35.8,100,
222038,,静岡県,沼津市,消火栓,沼津市石川,,35.8.44.78,138.46.33.07,100,
222038,,静岡県,沼津市,消火栓,沼津市石川,,35.8.45.92,138.46.31.73,100,
222038,,静岡県,沼津市,井戸,沼津市一本松,,35.7.38.13,138.46.56.15,,
222038,,静岡県,沼津市,井戸,沼津市一本松,,35.7.38.52,138.46.54.65,,
222038,,静岡県,沼津市,井戸,沼津市一本松,,35.7.38.95,138.46.52.8,,
222038,,静岡県,沼津市,井戸,沼津市一本松,,35.7.39.34,138.46.50.75,,
222038,,静岡県,沼津市,井戸,沼津市一本松,,35.7.39.51,138.46.50.0,,
222038,,静岡県,沼津市,井戸,沼津市一本松,,35.7.40.39,138.46.47.15,,
222038,,静岡県,沼津市,井戸,沼津市一本松,,35.7.41.31,138.46.43.17,,
222038,,静岡県,沼津市,井戸,沼津市一本松,,35.7.42.45,138.46.38.07,,
222038,,静岡県,沼津市,井戸,沼津市一本松,,35.7.43.18,138.46.34.76,,
222038,,静岡県,沼津市,井戸,沼津市一本松,,35.7.43.28,138.46.33.85,,
222038,,静岡県,沼津市,井戸,沼津市一本松,,35.7.43.77,138.46.31.88,,
222038,,静岡県,沼津市,井戸,沼津市一本松,,35.7.44.33,138.46.28.92,,
222038,,静岡県,沼津市,井戸,沼津市桃里,,35.7.44.82,138.46.26.23,,
222038,,静岡県,沼津市,井戸,沼津市桃里,,35.7.45.57,138.46.23.07,,
222038,,静岡県,沼津市,井戸,沼津市桃里,,35.7.46.16,138.46.20.15,,
222038,,静岡県,沼津市,井戸,沼津市桃里,,35.7.46.59,138.46.17.27,,
222038,,静岡県,沼津市,井戸,沼津市桃里,,35.7.47.21,138.46.13.95,,
222038,,静岡県,沼津市,井戸,沼津市桃里,,35.7.47.87,138.46.9.57,,
222038,,静岡県,沼津市,井戸,沼津市桃里,,35.7.48.63,138.46.3.76,,
222038,,静岡県,沼津市,井戸,沼津市桃里,,35.7.49.46,138.45.57.21,,
222038,,静岡県,沼津市,井戸,沼津市桃里,,35.7.50.02,138.45.53.14,,
222038,,静岡県,沼津市,井戸,沼津市桃里,,35.7.50.45,138.45.48.64,,
222038,,静岡県,沼津市,井戸,沼津市桃里,,35.7.50.85,138.45.45.87,,
222038,,静岡県,沼津市,井戸,沼津市桃里,,35.7.51.08,138.45.42.4,,
222038,,静岡県,沼津市,消火栓,沼津市根古屋,,35.8.3.8,138.48.30.04,300,
222038,,静岡県,沼津市,消火栓,沼津市根古屋,,35.8.12.06,138.48.24.3,100,
222038,,静岡県,沼津市,消火栓,沼津市根古屋,,35.8.6.68,138.48.21.71,100,
222038,,静岡県,沼津市,消火栓,沼津市根古屋,,35.8.13.46,138.48.20.91,100,
222038,,静岡県,沼津市,消火栓,沼津市井出,,35.8.15.3,138.48.11.35,100,
222038,,静岡県,沼津市,消火栓,沼津市根古屋,,35.8.8.37,138.48.32.3,100,
222038,,静岡県,沼津市,消火栓,沼津市井出,,35.8.15.03,138.48.16.09,100,
222038,,静岡県,沼津市,消火栓,沼津市根古屋,,35.8.10.09,138.48.30.42,100,
222038,,静岡県,沼津市,消火栓,沼津市井出,,35.8.16.8,138.48.8.24,300,
222038,,静岡県,沼津市,消火栓,沼津市根古屋,,35.8.9.23,138.48.18.16,100,
222038,,静岡県,沼津市,消火栓,沼津市井出,,35.8.11.25,138.48.14.17,100,
222038,,静岡県,沼津市,消火栓,沼津市根古屋,,35.7.58.34,138.48.27.35,300,
222038,,静岡県,沼津市,消火栓,沼津市根古屋,,35.7.51.58,138.48.24.1,300,
222038,,静岡県,沼津市,消火栓,沼津市根古屋,,35.8.1.22,138.48.23.63,100,
222038,,静岡県,沼津市,消火栓,沼津市原（西町）,,35.7.50.68,138.48.18.45,150,
222038,,静岡県,沼津市,井戸,沼津市原（西町）,,35.7.15.41,138.48.3.98,,
222038,,静岡県,沼津市,井戸,沼津市原（西町）,,35.7.18.99,138.47.58.03,,
222038,,静岡県,沼津市,井戸,沼津市原（西町）,,35.7.22.06,138.47.53.5,,
222038,,静岡県,沼津市,井戸,沼津市原（西町）,,35.7.20.7,138.47.51.08,,
222038,,静岡県,沼津市,井戸,沼津市原（西町）,,35.7.23.13,138.47.49.98,,
222038,,静岡県,沼津市,井戸,沼津市原（六軒町）,,35.7.25.06,138.47.44.03,,
222038,,静岡県,沼津市,井戸,沼津市原（六軒町）,,35.7.26.5,138.47.39.65,,
222038,,静岡県,沼津市,井戸,沼津市原（六軒町）,,35.7.28.24,138.47.33.92,,
222038,,静岡県,沼津市,井戸,沼津市原（六軒町）,,35.7.29.68,138.47.29.39,,
222038,,静岡県,沼津市,井戸,沼津市原（新田）,,35.7.33.61,138.47.14.98,,
222038,,静岡県,沼津市,井戸,沼津市原（新田）,,35.7.33.84,138.47.13.28,,
222038,,静岡県,沼津市,井戸,沼津市原（新田）,,35.7.34.85,138.47.9.22,,
222038,,静岡県,沼津市,井戸,沼津市原（新田）,,35.7.35.74,138.47.6.18,,
222038,,静岡県,沼津市,井戸,沼津市一本松,,35.7.35.87,138.47.5.31,,
222038,,静岡県,沼津市,井戸,沼津市一本松,,35.7.36.55,138.47.3.1,,
222038,,静岡県,沼津市,消火栓,沼津市西浦平沢,,35.0.58.37,138.51.47.98,150,
222038,,静岡県,沼津市,消火栓,沼津市西浦平沢,,35.0.57.26,138.51.50.31,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦平沢,,35.0.58.41,138.51.45.97,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦平沢,,35.0.55.84,138.51.47.55,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦立保,,35.0.47.41,138.51.24.65,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦立保,,35.0.46.18,138.51.23.55,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦立保,,35.0.44.73,138.51.22.44,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦立保,,35.0.44.81,138.51.21.04,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦立保,,35.0.40.97,138.51.19.7,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦立保,,35.0.43.86,138.51.17.11,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦立保,,35.0.47.27,138.51.13.78,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦立保,,35.0.45.29,138.51.15.5,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦立保,,35.0.43.39,138.51.14.57,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦立保,,35.0.42.14,138.51.14.89,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦立保,,35.0.41.01,138.51.14.18,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦立保,,35.0.39.84,138.51.15.2,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦立保,,35.0.37.57,138.51.14.99,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦立保,,35.0.34.81,138.51.13.01,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦立保,,35.0.40.27,138.51.12.87,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦立保,,35.0.45.55,138.51.19.15,100,
222038,,静岡県,沼津市,消火栓,沼津市東椎路,,35.7.15.83,138.50.30.65,100,
222038,,静岡県,沼津市,消火栓,沼津市東椎路,,35.7.10.9,138.50.29.29,100,
222038,,静岡県,沼津市,消火栓,沼津市東椎路,,35.7.10.74,138.50.20.24,100,
222038,,静岡県,沼津市,消火栓,沼津市東椎路,,35.7.13.6,138.50.21.94,150,
222038,,静岡県,沼津市,消火栓,沼津市東椎路,,35.7.22.59,138.50.27.32,100,
222038,,静岡県,沼津市,消火栓,沼津市東椎路,,35.7.14.82,138.50.42.22,150,
222038,,静岡県,沼津市,消火栓,沼津市東椎路,,35.7.10.89,138.50.43.15,150,
222038,,静岡県,沼津市,消火栓,沼津市東椎路,,35.7.8.11,138.50.41.52,100,
222038,,静岡県,沼津市,消火栓,沼津市東椎路,,35.7.5.38,138.50.40.48,100,
222038,,静岡県,沼津市,消火栓,沼津市東椎路,,35.7.11.02,138.50.45.72,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦古宇,,35.0.36.09,138.50.47.76,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦古宇,,35.0.33.78,138.50.47.83,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦古宇,,35.0.34.19,138.50.44.62,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦古宇,,35.0.34.13,138.50.52.27,150,
222038,,静岡県,沼津市,消火栓,沼津市西浦足保,,35.0.54.92,138.50.23.46,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦足保,,35.0.52.43,138.50.24.05,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦足保,,35.0.49.34,138.50.22.02,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦久料,,35.0.57.58,138.50.4.29,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦江梨,,35.0.56.21,138.48.48.94,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦江梨,,35.0.56.28,138.48.45.59,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦江梨,,35.0.53.41,138.48.49.19,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦江梨,,35.1.12.98,138.47.22.84,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦江梨,,35.1.6.66,138.47.22.32,75,
222038,,静岡県,沼津市,消火栓,沼津市下香貫島郷,,35.3.59.21,138.53.2.53,100,
222038,,静岡県,沼津市,消火栓,沼津市志下,,35.3.52.03,138.53.6.91,75,
222038,,静岡県,沼津市,消火栓,沼津市小諏訪,,35.6.28.46,138.50.37.33,100,
222038,,静岡県,沼津市,消火栓,沼津市西間門,,35.6.16.18,138.50.51.81,150,
222038,,静岡県,沼津市,消火栓,沼津市西沢田,,35.6.30.73,138.50.48.36,100,
222038,,静岡県,沼津市,消火栓,沼津市西沢田,,35.6.34.34,138.50.54.168,100,
222038,,静岡県,沼津市,消火栓,沼津市西沢田,,35.6.30.165,138.50.53.598,100,
222038,,静岡県,沼津市,消火栓,沼津市西沢田,,35.6.32.73,138.50.42.12,150,
222038,,静岡県,沼津市,消火栓,沼津市小諏訪９７０番,,35.6.29.56,138.50.42.64,400,
222038,,静岡県,沼津市,消火栓,沼津市西間門,,35.6.0.43,138.50.55.69,250,
222038,,静岡県,沼津市,消火栓,沼津市西間門,,35.5.55.86,138.50.51.92,75,
222038,,静岡県,沼津市,消火栓,沼津市西間門,,35.5.51.78,138.50.49.77,100,
222038,,静岡県,沼津市,消火栓,沼津市西間門,,35.6.0.93,138.50.49.77,250,
222038,,静岡県,沼津市,消火栓,沼津市西間門,,35.5.53.34,138.50.48.28,200,
222038,,静岡県,沼津市,消火栓,沼津市西間門,,35.6.12.66,138.50.46.78,200,
222038,,静岡県,沼津市,消火栓,沼津市西間門,,35.6.8.18,138.50.46.01,200,
222038,,静岡県,沼津市,消火栓,沼津市西間門,,35.6.4.71,138.50.45.6,200,
222038,,静岡県,沼津市,消火栓,沼津市西間門,,35.6.1.3,138.50.44.95,75,
222038,,静岡県,沼津市,消火栓,沼津市西間門,,35.5.55.3,138.50.43.78,200,
222038,,静岡県,沼津市,消火栓,沼津市西間門,,35.6.4.23,138.50.41.65,75,
222038,,静岡県,沼津市,消火栓,沼津市西間門,,35.5.58.79,138.50.39.18,200,
222038,,静岡県,沼津市,消火栓,沼津市西間門,,35.6.13.42,138.50.42.08,200,
222038,,静岡県,沼津市,消火栓,沼津市西間門,,35.6.6.84,138.50.37.32,100,
222038,,静岡県,沼津市,消火栓,沼津市西間門,,35.6.2.11,138.50.34.97,200,
222038,,静岡県,沼津市,消火栓,沼津市小諏訪,,35.6.14.25,138.50.33.71,200,
222038,,静岡県,沼津市,消火栓,沼津市大岡（下石田）,,35.6.24.86,138.52.52.17,300,
222038,,静岡県,沼津市,消火栓,沼津市大岡（下石田）,,35.6.24.6,138.52.46.92,300,
222038,,静岡県,沼津市,消火栓,沼津市大岡（下石田）,,35.6.23.82,138.52.45.9,100,
222038,,静岡県,沼津市,消火栓,沼津市大岡（下石田）,,35.6.28.92,138.52.44.59,100,
222038,,静岡県,沼津市,消火栓,沼津市大岡（下石田）,,35.6.31.28,138.52.48.19,100,
222038,,静岡県,沼津市,消火栓,沼津市大岡（下石田）,,35.6.27.65,138.52.46.59,100,
222038,,静岡県,沼津市,消火栓,沼津市大岡（下石田）,,35.6.25.36,138.52.42.59,100,
222038,,静岡県,沼津市,消火栓,沼津市大岡（下石田）,,35.6.30.27,138.52.51.03,100,
222038,,静岡県,沼津市,消火栓,沼津市市道町,,35.5.44.39,138.51.7.23,200,
222038,,静岡県,沼津市,消火栓,沼津市松下町,,35.5.35.3,138.50.58.51,150,
222038,,静岡県,沼津市,消火栓,沼津市東間門,,35.6.2.72,138.51.0.16,100,
222038,,静岡県,沼津市,消火栓,沼津市東間門,,35.5.57.73,138.50.57.1,100,
222038,,静岡県,沼津市,消火栓,沼津市西間門,,35.6.11.02,138.50.42.35,100,
222038,,静岡県,沼津市,消火栓,沼津市東間門,,35.5.55.24,138.50.55.67,100,
222038,,静岡県,沼津市,消火栓,沼津市西間門,,35.6.10.25,138.50.50.87,100,
222038,,静岡県,沼津市,消火栓,沼津市東間門,,35.5.46.2,138.50.49.87,150,
222038,,静岡県,沼津市,消火栓,沼津市西浦木負２１６番,,35.0.58.17,138.52.53.22,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦木負,,35.0.52.87,138.52.45.87,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦木負,,35.1.2.83,138.52.47.5,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦木負,,35.0.59.75,138.52.46.69,150,
222038,,静岡県,沼津市,消火栓,沼津市西浦木負,,35.1.11.6,138.52.44.5,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦木負,,35.0.58.69,138.53.4.68,150,
222038,,静岡県,沼津市,消火栓,沼津市西浦木負,,35.0.57.89,138.53.0.1,150,
222038,,静岡県,沼津市,消火栓,沼津市西浦木負,,35.0.54.1,138.52.56.06,150,
222038,,静岡県,沼津市,消火栓,沼津市西浦木負,,35.0.48.71,138.52.49.29,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦木負,,35.1.4.76,138.52.41.51,150,
222038,,静岡県,沼津市,消火栓,沼津市西浦木負,,35.1.5.37,138.52.35.2,150,
222038,,静岡県,沼津市,消火栓,沼津市西浦木負,,35.0.56.92,138.52.47.79,150,
222038,,静岡県,沼津市,消火栓,沼津市西浦木負,,35.1.1.19,138.53.3.03,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦木負,,35.1.4.93,138.53.5.97,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,35.0.29.02,138.52.34.44,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,35.0.26.53,138.52.31.83,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,35.0.33.98,138.52.32.75,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,35.0.30.97,138.52.32.4,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,35.0.29.43,138.52.32.22,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,35.0.28.21,138.52.31.44,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,35.0.26.59,138.52.29.25,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,35.0.23.75,138.52.29.09,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,35.0.18.79,138.52.24.22,75,
222038,,静岡県,沼津市,消火栓,沼津市西沢田,,35.7.26.49,138.51.0.76,150,
222038,,静岡県,沼津市,消火栓,沼津市西沢田,,35.7.23.53,138.51.2.09,150,
222038,,静岡県,沼津市,消火栓,沼津市西沢田,,35.7.31.04,138.50.56.63,200,
222038,,静岡県,沼津市,消火栓,沼津市西沢田,,35.7.35.21,138.50.55.466,100,
222038,,静岡県,沼津市,消火栓,沼津市西沢田,,35.7.23.92,138.50.57.306,100,
222038,,静岡県,沼津市,消火栓,沼津市西沢田,,35.7.26.22,138.50.51.28,150,
222038,,静岡県,沼津市,消火栓,沼津市西沢田,,35.7.37.01,138.50.48.04,100,
222038,,静岡県,沼津市,消火栓,沼津市西沢田,,35.7.28.28,138.50.47.1,100,
222038,,静岡県,沼津市,消火栓,沼津市西沢田,,35.7.25.98,138.50.46.54,100,
222038,,静岡県,沼津市,消火栓,沼津市東椎路,,35.7.26.18,138.50.44.17,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,35.0.22.97,138.52.28.02,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,35.0.31.42,138.52.33.74,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,35.0.34.31,138.52.32.97,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,35.0.21.28,138.52.28.92,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,35.0.20.73,138.52.26.82,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,34.58.26.68,138.51.2.19,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,34.58.31.36,138.50.59.63,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,35.0.32.52,138.52.34.26,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,34.58.55.58,138.51.4.71,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,34.58.54.66,138.50.59.08,100,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,35.0.15.92,138.52.19.63,75,
222038,,静岡県,沼津市,消火栓,沼津市西浦河内,,35.0.35.55,138.52.33.52,75,
222038,,静岡県,沼津市,消火栓,沼津市米山町,,35.6.20.27,138.51.58.38,100,
222038,,静岡県,沼津市,消火栓,沼津市米山町,,35.6.14.01,138.51.58.47,150,
222038,,静岡県,沼津市,消火栓,沼津市米山町,,35.6.8.3,138.51.57.53,150,
222038,,静岡県,沼津市,消火栓,沼津市米山町,,35.6.26.34,138.51.56.94,100,
222038,,静岡県,沼津市,消火栓,沼津市庄栄町,,35.6.20.83,138.51.55.89,100,
222038,,静岡県,沼津市,消火栓,沼津市庄栄町,,35.6.17.72,138.51.55.44,100,
222038,,静岡県,沼津市,消火栓,沼津市米山町,,35.6.12.88,138.51.54.63,100,
222038,,静岡県,沼津市,消火栓,沼津市米山町,,35.6.8.31,138.51.54.18,150,
222038,,静岡県,沼津市,消火栓,沼津市志下,,35.3.30.56,138.53.2.11,400,
222038,,静岡県,沼津市,消火栓,沼津市志下,,35.3.39.05,138.52.55.84,200,
222038,,静岡県,沼津市,消火栓,沼津市志下,,35.3.34.53,138.52.58.94,100,
222038,,静岡県,沼津市,消火栓,沼津市志下,,35.3.23.68,138.53.1.21,200,
222038,,静岡県,沼津市,消火栓,沼津市志下,,35.3.34.69,138.52.54.59,100,
222038,,静岡県,沼津市,消火栓,沼津市志下,,35.3.29.29,138.52.58.168,250,
222038,,静岡県,沼津市,消火栓,沼津市志下,,35.3.41.3,138.53.10.69,100,
222038,,静岡県,沼津市,消火栓,沼津市大手町三丁目,,35.5.53.35,138.51.51.03,150,
222038,,静岡県,沼津市,消火栓,沼津市大手町一丁目,,35.5.56.05,138.51.48.71,100,
222038,,静岡県,沼津市,消火栓,沼津市大手町二丁目,,35.5.53.72,138.51.48.42,150,
222038,,静岡県,沼津市,消火栓,沼津市大手町四丁目,,35.5.43.59,138.51.49.72,150,
222038,,静岡県,沼津市,消火栓,沼津市大手町四丁目,,35.5.45.12,138.51.47.0,250,
